word	happy	funny	sad	lovely	exciting	angry	scary
brazen	0.9091008901596069	0.772616520524025	0.7759736627340317	0.9003489762544632	0.8735154122114182	0.7083979845046997	0.748128354549408
moral	0.9379837512969971	0.8870844617486	0.7684992998838425	0.9413396939635277	1.059209942817688	0.894145168364048	0.8793911039829254
stealing	0.9475652873516083	0.8638036549091339	0.9259839877486229	0.9470640085637569	1.0327677391469479	0.8429696410894394	0.8959820866584778
magician	0.9194523766636848	0.7766607105731964	0.8982454538345337	0.8716358691453934	0.908477783203125	0.9530686177313328	0.8465680927038193
suspicion	0.9824700392782688	0.9567900747060776	0.9663073495030403	0.911796897649765	1.0337453968822956	0.8564106076955795	0.9186637923121452
disrespectful	0.7466229796409607	0.6062820553779602	0.603864848613739	0.825702965259552	0.8719305098056793	0.5230510234832764	0.7193322777748108
wont	0.6878832876682281	0.7491673529148102	0.731706827878952	0.788661316037178	0.9144641682505608	0.8485951125621796	0.8441541939973831
excel	0.8460723757743835	0.9059844836592674	0.9445350468158722	0.9203402325510979	0.7315918803215027	0.9932709150016308	0.956466481089592
constancy	0.9415026046335697	0.9291042983531952	0.8776761516928673	0.8671251833438873	0.9628252945840359	1.0247520823031664	0.9059471264481544
prognosis	0.858996570110321	0.8979468569159508	0.8485439866781235	0.9521394744515419	0.9511661529541016	0.9428971372544765	0.8028726428747177
hatred	0.9102314934134483	0.8459904193878174	0.7982214540243149	0.8963047340512276	0.9902767613530159	0.7026831209659576	0.8578898459672928
fricking	0.7878573536872864	0.6007692813873291	0.7345048487186432	0.6786738634109497	0.9246385544538498	0.8043855428695679	0.6509386897087097
drab	0.843868225812912	0.7488068640232086	0.7086347341537476	0.6451946496963501	0.854940801858902	0.8516406416893005	0.794744148850441
death	0.9346289932727814	0.976059814915061	0.8287374973297119	0.9684397764503956	1.051889006048441	0.8177178055047989	0.8938887119293213
automatic	0.8778426870703697	1.0236134808510542	1.0366071537137032	0.959194827824831	0.9376146420836449	0.8589974641799927	0.9227742478251457
accountant	0.9028021618723869	0.9358272850513458	0.9510871805250645	0.9405856393277645	1.0026974193751812	0.8274372518062592	0.9670424163341522
dubious	0.803228959441185	0.7995933890342712	0.7991141080856323	0.9194814041256905	0.9278463646769524	0.8478329926729202	0.7763500511646271
vermin	0.9573861621320248	0.9034357964992523	0.8835812509059906	0.8332992345094681	0.9933282062411308	0.8665564656257629	0.8413582742214203
contempt	0.953336663544178	0.8624249994754791	0.8707907348871231	0.9392374232411385	1.034888368099928	0.769036203622818	0.9437963366508484
harvest	0.8921172767877579	0.9938461873680353	0.9145498722791672	0.916224516928196	1.0348735451698303	0.9610836133360863	0.9936078954488039
unaccountable	0.9138743877410889	0.9499749541282654	0.8160776048898697	0.9875209787860513	0.9846215397119522	0.7901452034711838	0.8393952399492264
infuriates	0.8158853054046631	0.7481027841567993	0.7011792659759521	0.8367145359516144	0.8666961342096329	0.6307893693447113	0.7223595380783081
rattlesnake	0.9514409974217415	0.816598430275917	0.8926067352294922	0.81523796916008	0.9695612378418446	0.8755631521344185	0.7350941896438599
humiliate	0.8750229999423027	0.7960125654935837	0.8340635597705841	0.9143708124756813	0.9941466674208641	0.7182750701904297	0.9054357931017876
indefensible	0.8685272634029388	0.7595452070236206	0.7164027094841003	0.904916524887085	0.9082880765199661	0.71574467420578	0.7811141908168793
diabolical	0.9101692736148834	0.7489047646522522	0.7892098128795624	0.7524134665727615	0.8732934445142746	0.8086059391498566	0.6304642558097839
health	0.9134854376316071	1.047246515750885	0.9063408672809601	0.9784279856830835	1.0542590282857418	0.920382983982563	0.915827713906765
goo	1.0021461062133312	0.8386376202106476	0.9428084567189217	0.8380081057548523	1.0116136483848095	0.9539400227367878	0.8619181662797928
spaz	0.90084508061409	0.6515154838562012	0.8180063366889954	0.8453885912895203	0.9835253152996302	0.7815079540014267	0.7378649413585663
trip	0.8394172489643097	0.900267593562603	0.863718256354332	0.8531038761138916	0.8687135726213455	0.9331189766526222	0.8342250287532806
fenced	0.9022011309862137	0.9411852769553661	0.8900239616632462	0.8687093704938889	0.9525627605617046	0.8620909452438354	0.900428868830204
discretion	0.9460484236478806	0.9747922234237194	0.93206487596035	0.9884858541190624	1.0450240075588226	0.964293971657753	0.9931203536689281
enemy	0.9717740714550018	0.92143814265728	0.9303286299109459	0.9380446821451187	0.9761607237160206	0.8434902876615524	0.8198176473379135
cruelty	0.9382921382784843	0.8820179253816605	0.7392385601997375	0.8988464772701263	1.0055763851851225	0.8666969984769821	0.8544127643108368
sudden	0.818743884563446	0.871874213218689	0.7806250900030136	0.9071541428565979	0.9492737278342247	0.7890842258930206	0.7585278451442719
playground	0.9343579858541489	0.9175762459635735	0.8977134823799133	0.8330972194671631	0.8951139450073242	0.9150947779417038	0.8340817391872406
healthy	0.6545389890670776	0.8211093991994858	0.9091920331120491	0.8023863732814789	0.7764673978090286	0.9463729821145535	0.7816641330718994
overload	0.9775019697844982	0.8838212043046951	0.9183202683925629	0.9466531127691269	0.9325391799211502	0.8802999705076218	0.8315631151199341
sketching	0.9503809921443462	0.8887197002768517	1.000436693429947	0.8033922016620636	0.8671838790178299	0.9614914059638977	0.8905382677912712
untie	0.8875621929764748	0.9140021204948425	0.8981978520751	0.9411541856825352	0.9639888480305672	0.8693888634443283	0.9019625633955002
absentee	0.9184469729661942	0.9233565181493759	0.9501173943281174	0.9292889088392258	1.0247608534991741	0.8775388523936272	0.968723613768816
armament	0.9868165515363216	1.0532123483717442	0.9767657965421677	1.0058999322354794	1.0130673805251718	1.0043383724987507	0.977582423016429
retaliatory	1.006821047514677	0.879237562417984	0.9607476443052292	0.9693503156304359	1.0195436049252748	0.702860414981842	0.8479747623205185
stroke	0.9517445340752602	0.9717043451964855	0.9727740790694952	0.9345896020531654	1.0466664843261242	1.0245075300335884	0.9634072035551071
dignity	0.8139694631099701	0.855316236615181	0.6819637715816498	0.7738637030124664	1.0343952812254429	0.8689785748720169	0.9398771561682224
incredulous	0.6803146600723267	0.6671112775802612	0.6818490028381348	0.8222116678953171	0.8392572104930878	0.46220678091049194	0.7016557455062866
allied	0.9616913683712482	1.038166094571352	1.0099417977035046	1.0084569193422794	0.9750442057847977	0.9013960659503937	1.0207053758203983
revolting	0.7810083329677582	0.6665246784687042	0.6205433011054993	0.753380686044693	0.8428240120410919	0.6317856907844543	0.6182621717453003
dull	0.7702213227748871	0.5695528388023376	0.6546440124511719	0.6383797526359558	0.7351439893245697	0.8036825954914093	0.6387337446212769
fruity	0.8368339985609055	0.6820193529129028	0.8414864838123322	0.5723792016506195	0.8164012134075165	0.9051949456334114	0.8232733607292175
bubble	0.9435377009212971	0.8657192587852478	0.951877024024725	0.911304160952568	0.9270282462239265	0.9783136583864689	0.8152891397476196
rainbow	0.8313990235328674	0.856427863240242	0.8455674201250076	0.7469727396965027	0.9242328330874443	0.9205446466803551	0.8236619234085083
collectively	0.9621660858392715	0.9484825693070889	0.9739495441317558	1.0219973661005497	0.9697993136942387	0.9741900786757469	0.9765312969684601
challenge	0.8512411564588547	0.8765982463955879	0.9108861237764359	0.9556352868676186	0.7170551419258118	0.9077072143554688	0.7688418924808502
spellbound	0.80747190117836	0.8603138625621796	0.7978092283010483	0.7629682272672653	0.8104691952466965	0.7875773459672928	0.8227551728487015
worn	0.9529689326882362	0.8189822882413864	0.8529721796512604	0.8769756257534027	0.9874582178890705	0.9395574778318405	0.885986328125
oppress	0.9115491881966591	0.8542419672012329	0.813728541135788	0.883057713508606	1.0558474361896515	0.8354736715555191	0.8941176757216454
immerse	0.9848161563277245	0.9911930039525032	0.9984814077615738	0.9267974272370338	0.8043887615203857	0.9802505504339933	0.9419255629181862
wracking	0.9338454231619835	0.8367281556129456	0.8517608642578125	0.9390786029398441	0.8998931273818016	0.9105740934610367	0.8058946430683136
calming	0.8765426278114319	0.8192802220582962	0.9054397642612457	0.7835375517606735	0.9238205105066299	0.8264676183462143	0.718533456325531
risky	0.8633172363042831	0.7879241108894348	0.859557181596756	0.9602704457938671	0.7626723647117615	0.8406851291656494	0.630191445350647
tuesday	0.8309822231531143	0.8739584684371948	0.7906138151884079	0.8490737080574036	0.9643934816122055	0.961532436311245	0.889267161488533
ongoing	0.9061195328831673	1.0173848830163479	0.8958915323019028	1.0658111721277237	0.841440737247467	0.896181046962738	1.057855300605297
arseholes	0.7991147935390472	0.6626272797584534	0.8032850325107574	0.7235768437385559	1.0486519858241081	0.6835508346557617	0.8232630491256714
lovelife	0.831114336848259	0.7366778552532196	0.7428218424320221	0.709514856338501	0.904132179915905	0.8501815050840378	0.8617583215236664
settlor	0.9478250332176685	0.9325636103749275	0.9629151299595833	0.8427364230155945	1.017440127208829	1.0018222033977509	0.9744431041181087
plausible	0.7812168449163437	0.7053166329860687	0.7986432164907455	0.8498888611793518	0.7995616495609283	0.9376378543674946	0.6533801257610321
jingle	0.8936798572540283	0.7730642259120941	0.880513533949852	0.8607011437416077	0.9068899676203728	0.9539870098233223	0.955382939428091
fitness	0.861530601978302	0.9421880878508091	0.9593661762773991	0.904171422123909	0.8756614029407501	1.0280348006635904	0.9725319668650627
malfeasance	0.970822162926197	0.8761729151010513	0.7833337783813477	1.0510452203452587	1.0454317033290863	0.9352535679936409	0.9284424185752869
planes	0.9737119376659393	0.906973123550415	0.924940787255764	0.9661208763718605	1.0064273700118065	0.9607441052794456	0.882763460278511
leukemia	0.8947997540235519	0.899288110435009	0.9058746546506882	0.876710332930088	0.8598917126655579	0.9574094712734222	0.9338231682777405
tribunal	0.9140861257910728	0.9408772550523281	0.8581128716468811	0.9375977739691734	1.0008236467838287	0.8772613704204559	1.0187318101525307
immediately	0.8821401968598366	0.9365673959255219	0.9233060702681541	0.9625800848007202	0.9885746473446488	0.8454620838165283	0.9298281893134117
terminate	0.9399870447814465	0.9796704575419426	0.9021252319216728	0.9834605604410172	0.9879414960741997	0.9142501875758171	1.0139041990041733
delight	0.7472640872001648	0.8302516788244247	0.8633138537406921	0.6679046452045441	0.7454765439033508	0.8306274563074112	0.9085877388715744
substantiate	0.9147596657276154	0.9178947657346725	0.9129623770713806	1.0096406312659383	0.9415441527962685	0.9720370341092348	0.9619680754840374
foggy	0.8578838109970093	0.8157039731740952	0.767529159784317	0.7517611980438232	0.917959176003933	0.8507671654224396	0.6723295450210571
overcast	0.8558160960674286	0.8388384580612183	0.8360608816146851	0.741724967956543	0.8421862423419952	0.852705106139183	0.815221980214119
cloudiness	0.9378841035068035	1.0095816925168037	0.9427539445459843	0.8631871789693832	0.9305538684129715	0.9987045284360647	0.9744691103696823
backwards	0.8649815917015076	0.7704092264175415	0.8066007643938065	0.8450629711151123	0.8768642544746399	0.8595879971981049	0.7727009207010269
center	0.9941418310627341	1.0590836368501186	1.0002078488469124	0.9549600332975388	0.9483504071831703	0.9327446073293686	0.9566370733082294
strained	0.9041174501180649	0.9029329493641853	0.8863276541233063	0.971324734389782	0.990204768255353	0.7532987296581268	0.8620201051235199
concealed	1.000583253800869	0.8800600469112396	0.91389399766922	0.9507567211985588	1.08330899477005	0.9723490364849567	0.9212853536009789
hurried	0.7919596880674362	0.8769894242286682	0.8197269886732101	0.8295886814594269	0.9270980581641197	0.6671383678913116	0.862422376871109
gametime	0.9101528376340866	0.8040049374103546	0.9097358882427216	0.9931974187493324	0.8896696865558624	0.8887899070978165	0.7887075692415237
eagle	0.9714343789964914	0.9639844931662083	0.983948452398181	0.8927054777741432	0.939456008374691	0.9327646940946579	0.9133480936288834
burglar	0.9932918474078178	0.8951486796140671	0.9082463085651398	0.886620506644249	1.01354406401515	0.8831663280725479	0.8484136462211609
overslept	0.8391093015670776	0.8255165666341782	0.8318802565336227	0.8973509520292282	0.9369411319494247	0.787078469991684	0.8882327005267143
beware	0.9175181239843369	0.8457933664321899	0.9190845638513565	0.9104009717702866	0.9684488996863365	0.8165694773197174	0.7343575358390808
detestation	0.9468930102884769	0.8542314767837524	0.8342077136039734	0.8598399758338928	1.0824679136276245	0.810894101858139	0.9462606385350227
sufferer	1.0121663734316826	0.8620594590902328	0.8776107504963875	0.9206578880548477	1.0401016101241112	0.9400942474603653	0.9109099879860878
eager	0.4993208646774292	0.8966986909508705	0.7867852747440338	0.8842372894287109	0.7055946588516235	0.6943755745887756	0.8467406630516052
gasp	0.8636228740215302	0.7768076807260513	0.8163208365440369	0.7942166924476624	0.9343383386731148	0.8296720832586288	0.7858583033084869
pitter	0.8060571402311325	0.6946547031402588	0.8675812184810638	0.6807529032230377	0.9388673156499863	0.8798664584755898	0.7995046973228455
shepherd	0.9065380394458771	0.9557331688702106	0.877951130270958	0.8810885846614838	0.9974802830256522	0.8853093087673187	0.9991612434387207
disturbance	0.9414701163768768	0.9631571769714355	0.9702446907758713	0.9017147198319435	1.008507676422596	0.7973091006278992	0.892017737030983
contributor	0.9342577159404755	0.9324815422296524	0.9533132053911686	1.0457088463008404	0.9217246770858765	1.047549344599247	1.0047254087403417
unfollow	0.8564584404230118	0.7460324764251709	0.8846419379115105	0.8354203104972839	0.9565670788288116	0.828332781791687	0.9082180261611938
aloha	0.8802817314863205	0.7852834463119507	0.8283367902040482	0.7489210963249207	0.8553336709737778	0.9508619420230389	0.9445553198456764
gush	0.8972790688276291	0.783602237701416	0.9111240655183792	0.812707930803299	0.9204397425055504	0.8655367493629456	0.8806359171867371
ratify	0.9056385904550552	0.9191472977399826	0.8665722906589508	0.9737924188375473	0.9627342149615288	0.9160169437527657	0.9755610823631287
anthrax	0.9776006303727627	0.9339077547192574	0.9471267350018024	0.9866509195417166	1.0159912183880806	0.9134203642606735	0.9367686808109283
enmity	0.941460944712162	0.9414187110960484	0.9162694439291954	0.929465115070343	1.0410144366323948	0.7717801779508591	0.986231129616499
crowning	0.8836092352867126	0.91241904348135	0.8000722229480743	0.749802827835083	0.7764481902122498	1.02292057313025	0.933492511510849
verification	0.9374086186289787	0.9723230376839638	0.9988684034906328	0.9521883875131607	0.970828041434288	1.0081097949296236	0.9410245046019554
pokes	0.9988772235810757	0.703800618648529	0.8937553763389587	0.8343624174594879	1.001228580251336	0.905313678085804	0.8529432266950607
prophecy	0.9566926807165146	0.8609091937541962	0.798781156539917	0.8788170218467712	0.8889166414737701	0.9173637181520462	0.7980222105979919
snowmageddon	0.9879170842468739	0.8629774898290634	0.9538924433290958	0.8910435885190964	0.9911951869726181	0.8639213740825653	0.8221296668052673
advised	0.820794016122818	1.0009496482089162	0.9456938989460468	0.9857595041394234	0.997054809704423	0.9176619499921799	0.9759165700525045
penalty	0.9394505172967911	0.9641003496944904	0.9439635425806046	0.9271813854575157	1.0385442301630974	0.9050043970346451	0.9356972575187683
calf	0.9224252253770828	0.9271046668291092	0.9805869944393635	0.8966943323612213	1.0341063663363457	0.9881704226136208	0.9852956384420395
continuation	0.8901152536273003	0.958645224571228	0.8737930953502655	0.9982605846598744	0.8635267019271851	0.9938994683325291	0.9849207475781441
shameful	0.7681613117456436	0.687838077545166	0.40624475479125977	0.7828214913606644	0.83987657725811	0.6911881566047668	0.6780292987823486
flood	0.9424734376370907	0.9946404211223125	0.9505138099193573	0.9728276915848255	1.0154859721660614	0.909474216401577	0.9410217180848122
originality	0.9459934905171394	0.7103038132190704	0.8982779458165169	0.7936407625675201	0.842343270778656	1.010800313204527	0.9141765832901001
uncaring	0.9053086936473846	0.8298267722129822	0.6867862939834595	0.8831164613366127	1.062996044754982	0.5789639949798584	0.8267637938261032
sensation	0.9983904007822275	0.8424433171749115	0.9647162668406963	0.8858282715082169	0.8671806156635284	0.9059683158993721	0.8521016240119934
conciliation	0.9192380309104919	0.9556187689304352	0.8895284458994865	0.929015763103962	0.9975370224565268	0.8538067936897278	1.0533546134829521
eagerness	0.806777834892273	0.9586172215640545	0.9356405064463615	0.9279932975769043	0.8718396425247192	0.8172329068183899	1.000353790819645
scorn	0.9195577949285507	0.8827501982450485	0.8639695048332214	0.8981090039014816	1.0770215392112732	0.6891316771507263	0.9300628751516342
indigent	0.9273625016212463	0.9398203790187836	0.8790237158536911	0.9145838767290115	1.0216648019850254	0.8840526416897774	0.9353637397289276
matter	0.779486894607544	0.7912985682487488	0.7301593124866486	0.9057018533349037	0.9480582885444164	0.8746045529842377	0.8389969170093536
lower	0.9088818728923798	0.9640738442540169	1.0015637464821339	0.9799938090145588	0.977565860375762	0.9568935111165047	0.9110754132270813
whimsical	0.8548517823219299	0.5095024704933167	0.7456787824630737	0.5798422992229462	0.7847143262624741	0.8758598119020462	0.6759214997291565
regretting	0.659678041934967	0.8022280335426331	0.5998714566230774	0.7845735549926758	0.91806311160326	0.703750491142273	0.8600473701953888
wonderfully	0.7822766900062561	0.5318945050239563	0.7745087444782257	0.38717806339263916	0.7637875378131866	0.9212623909115791	0.7467678189277649
condescension	0.9648831337690353	0.7489416599273682	0.8502160161733627	0.7852845788002014	1.0673889219760895	0.8055437803268433	0.9393429905176163
kite	0.8912870287895203	0.9063709899783134	0.9164549708366394	0.8947410583496094	0.9276160448789597	0.9221937954425812	0.8906962424516678
cardiomyopathy	0.9955122573301196	0.9357617869973183	0.9420292750000954	0.9305242076516151	0.9778436999768019	0.9527372494339943	1.0057931058108807
purr	0.8697165250778198	0.7837340235710144	0.9310922622680664	0.6890597343444824	0.9137046933174133	0.9264975860714912	0.8943707495927811
catastrophe	0.9483094960451126	0.9169397801160812	0.8116541057825089	0.9542221501469612	0.9936495944857597	0.9180641993880272	0.7799907624721527
deceiving	0.8324844837188721	0.7905583381652832	0.7878742814064026	0.8914216160774231	0.9548320956528187	0.8391247093677521	0.7132472395896912
unhelpful	0.8001952767372131	0.7159940004348755	0.6979924440383911	0.8139060437679291	0.8656777739524841	0.6780985295772552	0.7627983689308167
miss	0.7830906510353088	0.7732893228530884	0.7631783336400986	0.8197195529937744	0.7693533897399902	0.825089156627655	0.8093346953392029
schizophrenia	0.9497659578919411	0.8834270238876343	0.9217791110277176	0.9598298110067844	0.9983720229938626	0.9014425203204155	0.883511483669281
sipping	0.852647602558136	0.847832515835762	0.9459671080112457	0.741933673620224	0.9419993087649345	0.9103385508060455	0.9210842698812485
divination	1.012432899326086	0.9992233626544476	0.9883250594139099	0.9159141927957535	1.019509769976139	0.978150675073266	0.923791728913784
paralysis	1.0003170166164637	0.9112949222326279	0.8295167833566666	1.0447591431438923	1.0028760377317667	0.9181874915957451	0.815244510769844
anxiety	0.8472021669149399	0.9130915552377701	0.8328897505998611	0.9267305135726929	0.9509437419474125	0.7131413519382477	0.7578563988208771
vindicate	0.8198873400688171	0.9702992103993893	0.8073956668376923	1.0363195911049843	0.963736280798912	0.8715449571609497	0.9634046666324139
disease	0.9734527170658112	0.9477589204907417	0.9065393060445786	0.9488619342446327	0.9412281289696693	0.9958188161253929	0.9226768761873245
admirable	0.7874021381139755	0.7216910123825073	0.7448139488697052	0.6806862950325012	0.7448071241378784	0.9080393984913826	0.7849352061748505
misstatement	1.034679852426052	0.7970552742481232	0.902839720249176	1.009279489517212	1.0311448331922293	0.9043597877025604	0.8539662063121796
alertness	0.9484537616372108	0.9562046676874161	0.9641742669045925	0.9667909815907478	0.9971745936200023	0.9336735904216766	0.9307943433523178
mistress	0.9458188787102699	0.8868670091032982	0.8943622931838036	0.7602660804986954	0.959075577557087	0.865004301071167	0.9199858158826828
partners	0.8498390913009644	1.0407154746353626	0.9842629991471767	1.0350639298558235	0.8533755540847778	0.9767138585448265	1.0911222845315933
cutter	0.9508668072521687	0.9558366276323795	0.9829941745847464	0.8812019675970078	0.9816619176417589	0.9609200991690159	0.9354326128959656
terminal	0.9887529807165265	0.9606742858886719	0.9272126033902168	0.9587070196866989	0.9731524288654327	0.9367741122841835	0.9705231711268425
emergency	1.0218185409903526	0.9714228417724371	0.9701352212578058	1.0108962059020996	0.9793479926884174	0.8483555912971497	0.8374743759632111
underpaid	0.8346495181322098	0.872287929058075	0.8260289281606674	0.9848122540861368	1.0328215770423412	0.7237921953201294	0.9451370351016521
haunted	0.8931047916412354	0.7943644374608994	0.7045103907585144	0.8129608333110809	0.8960446938872337	0.8710692226886749	0.5853572487831116
rave	0.8790379613637924	0.8230136334896088	0.9080088138580322	0.7820077836513519	0.9063317030668259	0.7896273732185364	0.8830121532082558
frustrating	0.5825130343437195	0.6140197217464447	0.4789056181907654	0.7712304145097733	0.557778537273407	0.6480917930603027	0.5040273368358612
blighted	0.89850252866745	0.9271176531910896	0.7949755489826202	0.8608173877000809	0.9277639985084534	0.8805212825536728	0.8745065629482269
godly	0.9216504544019699	0.8168037831783295	0.8681616187095642	0.760502964258194	0.9319918602705002	0.8922247886657715	0.8115187585353851
inferno	0.9877478778362274	0.9661609008908272	0.9227438718080521	0.9168083369731903	0.9116177782416344	0.8442394435405731	0.8803573697805405
revving	0.8983668833971024	0.8872304186224937	0.9986386653035879	0.9564833380281925	0.829562783241272	0.8675816357135773	0.8449788838624954
horoscope	0.8812721222639084	0.8801614567637444	0.9200000017881393	0.8346786499023438	0.9561312720179558	0.9732482060790062	0.9412986487150192
dependence	0.9550583399832249	0.9960779389366508	0.9186965450644493	0.9940915564075112	0.9995216466486454	0.9845964582636952	0.9699649140238762
surround	0.9710840880870819	1.001330642029643	0.9610766656696796	0.8708916306495667	0.9638422429561615	0.9515812397003174	0.9221286773681641
inconvenient	0.7948695719242096	0.7165048122406006	0.6512392461299896	0.8171259015798569	0.7855031788349152	0.7384270131587982	0.6439391672611237
barbarian	0.9680589847266674	0.8604387789964676	0.8984647244215012	0.836493581533432	0.984024053439498	0.7574002593755722	0.7896712124347687
angriest	0.8562155961990356	0.7118239104747772	0.8328480422496796	0.8674040138721466	0.8799033910036087	0.5202423930168152	0.7831423878669739
spaniel	0.8917440176010132	0.8155352622270584	0.8700317591428757	0.727390855550766	1.0236226040869951	0.9065397009253502	0.9362099468708038
rod	0.927412822842598	0.9402792379260063	1.0115287574008107	0.9153542816638947	1.0182153210043907	0.9624936878681183	0.9721834994852543
shrapnel	0.9678917601704597	0.8283035159111023	0.8884941264986992	0.8913123458623886	0.9789886940270662	0.853379487991333	0.8546621650457382
newcomer	0.9241697266697884	0.8358464241027832	0.9669208414852619	0.8706937432289124	0.8039151430130005	1.0158073715865612	0.8984400928020477
structural	1.0162899419665337	0.9866385422646999	1.002688653767109	0.9972302466630936	0.9668071568012238	1.0125969983637333	0.9280964285135269
solidity	0.9309413805603981	0.984153063967824	0.9910656828433275	0.8143719136714935	0.9561923518776894	1.052182875573635	0.945004515349865
hydrocephalus	0.9671877026557922	0.8895382583141327	0.946870893239975	0.9251832962036133	0.9290910288691521	1.015835678204894	0.9106179773807526
frown	0.8344570994377136	0.7576306313276291	0.827763706445694	0.8782914578914642	1.0120881237089634	0.7487102746963501	0.8431073278188705
mail	0.9811422470957041	0.855391651391983	0.9189058840274811	0.8617142736911774	1.0067014330998063	0.8567807674407959	0.9399539828300476
privy	0.7590346485376358	0.8474974036216736	0.8064419329166412	0.9249694421887398	0.8695039749145508	0.7859696298837662	0.8593388795852661
derogatory	0.8625333607196808	0.700771301984787	0.8176449537277222	0.9436841644346714	0.9939990639686584	0.6501099467277527	0.8401875793933868
suffocation	1.0082207107916474	0.9465603940188885	0.9105985909700394	1.0140874218195677	1.0535845570266247	0.9061137288808823	0.8750599473714828
overthrow	0.9169180691242218	0.9103978648781776	0.9216178506612778	0.9768445305526257	1.0286350715905428	0.8319578468799591	0.9040846973657608
oblige	0.6332460045814514	0.8678183257579803	0.8599610030651093	0.8901271671056747	0.946226492524147	0.8115167915821075	0.910923458635807
gunpowder	0.9692251197993755	0.9130207747220993	0.9415375515818596	0.9887533960863948	0.9408511333167553	0.8582685887813568	0.9264741986989975
ahhh	0.8555206954479218	0.6794177889823914	0.7796968072652817	0.6555471420288086	0.8338021486997604	0.8830105662345886	0.7004891633987427
prick	0.9565302953124046	0.7129570841789246	0.8379682302474976	0.8739552199840546	1.0703851580619812	0.8102155923843384	0.8547359704971313
petroleum	1.0035798512399197	0.982272420078516	0.9592043198645115	1.0453117936849594	1.0002082996070385	0.9376644566655159	0.9673082903027534
queasy	0.7521300166845322	0.7118946611881256	0.7208795249462128	0.8205913007259369	0.7937382757663727	0.7058505415916443	0.5172406136989594
unsure	0.6413312256336212	0.8558938205242157	0.819355696439743	0.9903844557702541	0.8944254368543625	0.6993851661682129	0.7869126796722412
deterioration	1.0389956757426262	0.9368717521429062	0.8681085854768753	0.9254671931266785	1.0016624704003334	1.0041280128061771	0.9206401333212852
tarantula	0.9188605099916458	0.7897859215736389	0.8820817619562149	0.7649048268795013	0.9461848810315132	0.8953757286071777	0.7919506281614304
respected	0.8013017475605011	0.8726896047592163	0.8102323561906815	0.9061133414506912	0.8128417432308197	0.8984795287251472	0.9172599017620087
moat	0.9935846505686641	0.9440968036651611	1.0186507999897003	0.8898596912622452	0.9897247981280088	0.9358054101467133	0.8973395526409149
encumbrance	0.9405645690858364	0.9951456319540739	0.9291627407073975	0.9440859779715538	0.9525346122682095	0.9912307690829039	0.9350625574588776
spanking	0.8452782481908798	0.891626849770546	0.9417054653167725	0.8601454347372055	0.9586586058139801	0.8800879865884781	0.8924657627940178
run	0.8725347220897675	0.921283558011055	0.9391132667660713	1.004928532987833	0.9000937789678574	0.9295838996767998	0.8934139013290405
frustrate	0.867496520280838	0.9284858107566833	0.9279971048235893	0.96770428866148	0.906204342842102	0.793271005153656	0.8937720134854317
black	0.9491754844784737	0.8376209437847137	0.8351736068725586	0.8657293319702148	0.9987595975399017	0.8087567985057831	0.8572884649038315
sympathetic	0.6720778346061707	0.7097920775413513	0.6920343339443207	0.8110432475805283	0.9594128653407097	0.522051990032196	0.7913864403963089
meditate	0.9001941382884979	0.8832028955221176	0.8142230212688446	0.7694795578718185	0.9855926409363747	0.9562426321208477	0.8716393709182739
malign	0.9536032527685165	0.8557552993297577	0.7872577607631683	0.8885270059108734	1.0049693286418915	0.8202694654464722	0.8989906907081604
collusion	0.9567595571279526	0.9358741864562035	0.896950826048851	1.0312987826764584	1.0194570887833834	0.8946549519896507	0.9636444672942162
mediate	0.9134944081306458	0.9380884990096092	0.9623358845710754	0.9694108814001083	1.0055599883198738	0.83836829662323	1.053341370075941
simmer	0.9214500337839127	0.8766192868351936	0.8861818909645081	0.9327338486909866	1.0060766823589802	0.8751305341720581	0.9166735485196114
conspire	0.9501186013221741	0.887500524520874	0.9096517786383629	0.9051190614700317	0.9941396676003933	0.9472672306001186	0.8593182265758514
generous	0.6702895164489746	0.7984121590852737	0.802097499370575	0.661893367767334	0.8403801023960114	0.7981546074151993	0.9047451615333557
corse	0.8985627368092537	0.8092244565486908	0.8705897331237793	0.7421501278877258	0.9654923379421234	0.9988913666456938	0.8192473351955414
candlelight	0.9502163231372833	0.9366649091243744	0.8925090953707695	0.7461943328380585	1.022648150101304	0.919550210237503	0.9197773784399033
possibility	0.8905811756849289	0.953780822455883	0.8946099132299423	0.9839570596814156	0.8739219903945923	0.9240943193435669	0.7765660881996155
law	0.9145233556628227	0.9550930559635162	0.9085735827684402	0.9988595601171255	1.022207636386156	0.9029902815818787	0.9424849674105644
covenant	0.9614413008093834	1.0021458119153976	0.9358056932687759	0.918162152171135	0.9438577964901924	1.0190700348466635	0.9843231439590454
continue	0.7883338034152985	1.0402212291955948	0.8831484466791153	1.0338874831795692	0.8574798107147217	1.027193645015359	1.0239817164838314
barter	0.8863430321216583	0.896884098649025	0.932438962161541	0.9155745804309845	0.9545531496405602	0.9128416553139687	0.9280364066362381
faculty	0.9883479662239552	0.9370000585913658	0.9322706609964371	0.9852580241858959	0.9717937149107456	0.8948249816894531	0.9700897298753262
clown	0.8471234142780304	0.5733649730682373	0.7258136570453644	0.8263724446296692	0.9363643974065781	0.7905107140541077	0.7423983216285706
consecration	0.9707573913037777	0.951519999653101	0.9089063256978989	0.8260494768619537	0.9314004182815552	0.922348216176033	1.0135501325130463
