word	anger	anticipation	disgust	fear	joy	sadness	surprise	trust
cashier	0	0	0	0	0	0	0	0.469
abysmal	0	0	0	0	0	0.742	0	0
innerpeace	0	0	0	0	0.656	0	0	0
impermeable	0.455	0	0	0.438	0	0	0	0
skirmish	0.545	0	0	0	0	0	0	0
frustrates	0.547	0	0	0	0	0	0	0
barrier	0.287	0	0	0	0	0	0	0
hollow	0	0	0	0	0	0.234	0	0
ammonia	0	0	0.422	0	0	0	0	0
attorney	0.152	0	0	0.188	0	0	0	0.352
infirmity	0	0	0	0.438	0	0	0	0
custom	0	0	0	0	0.188	0	0	0
consort	0	0	0	0	0	0	0	0.414
aura	0	0	0	0	0.493	0	0	0
delusion	0.406	0	0	0.422	0	0.516	0	0
illness	0	0	0	0.609	0	0.688	0	0
association	0	0	0	0	0	0	0	0.516
fangs	0	0	0	0.672	0	0	0	0
fits	0.561	0	0	0	0	0	0	0
noxious	0	0	0.703	0.547	0	0	0	0
bisa	0	0	0	0	0	0	0	0.273
collapse	0	0	0.422	0.703	0	0.469	0	0
waterfall	0	0	0	0	0.453	0	0	0
extricate	0	0.461	0	0	0	0	0	0
metime	0	0	0	0	0.688	0	0	0
abortive	0	0	0	0	0	0.672	0	0
rescue	0	0.664	0	0	0.225	0	0.547	0.531
victorious	0	0	0	0	0.812	0	0	0
cretins	0.516	0	0	0	0	0	0	0
roulette	0	0.680	0	0	0	0	0	0
strained	0.484	0	0	0	0	0	0	0
disobedient	0.485	0	0	0	0	0	0	0
hairclip	0	0	0	0	0	0	0	0.297
sunshine	0	0	0	0	0.551	0	0	0
livelife	0	0	0	0	0.574	0	0	0
devastate	0.682	0	0	0.792	0	0.797	0	0
establish	0	0	0	0	0	0	0	0.641
eager	0	0.742	0	0	0.438	0	0.406	0.539
honor	0	0	0	0	0	0	0	0.844
commemoration	0	0.508	0	0	0.479	0	0	0
misbehavior	0.351	0	0.352	0	0	0	0.500	0
critter	0	0	0.391	0	0	0	0	0
succeed	0	0.633	0	0	0.516	0	0.375	0.555
happyheart	0	0	0	0	0.818	0	0	0
unleash	0.515	0	0	0	0	0	0	0
poisoned	0.636	0	0.711	0.886	0	0.667	0	0
swim	0	0.500	0	0.125	0.273	0	0	0
destroyed	0.788	0	0	0.754	0	0.844	0	0
howl	0.394	0	0.195	0.453	0	0.500	0.516	0
fraudulent	0.424	0	0.461	0	0	0	0	0
anticipatory	0	0.750	0	0	0	0	0	0
bestdayever	0	0	0	0	0.938	0	0	0
undesirable	0.231	0	0.430	0.328	0	0.578	0	0
doctor	0	0	0	0	0	0	0	0.641
judged	0	0	0	0	0	0	0	0.406
lowly	0	0	0	0	0	0.448	0	0
newday	0	0	0	0	0.438	0	0	0
county	0	0	0	0	0	0	0	0.336
linger	0	0.391	0	0	0	0	0	0
thankyoulord	0	0	0	0	0.803	0	0	0
damn	0.735	0	0.359	0	0	0	0	0
overdue	0	0.586	0	0	0	0.281	0.156	0
cane	0.250	0	0	0.219	0	0	0	0
someday	0	0	0	0	0	0	0	0.383
senate	0	0	0	0	0	0	0	0.367
winterbreak	0	0	0	0	0.429	0	0	0
suppress	0.453	0	0	0.500	0	0.297	0	0
bonus	0	0.609	0	0	0.547	0	0.586	0
insecurity	0	0	0	0.484	0	0	0	0
lace	0.118	0	0	0.111	0	0.118	0	0.344
mighty	0.172	0	0	0.203	0.438	0	0	0.469
arouse	0	0.742	0	0	0	0	0	0
boil	0	0	0.492	0	0	0	0	0
irritability	0.609	0	0	0	0	0	0	0
economy	0	0	0	0	0	0	0	0.438
sneaking	0	0.500	0	0.375	0	0	0	0.211
tea	0	0	0	0	0.188	0	0	0
aku	0	0	0	0	0	0	0	0.242
rebel	0.547	0	0	0.359	0	0	0	0
stupor	0	0	0	0	0	0	0.602	0
careful	0	0	0	0	0	0	0	0.578
flirt	0	0.586	0	0	0.594	0	0.312	0.281
slay	0.719	0	0	0	0	0	0	0
evanescence	0	0	0	0	0	0.312	0.453	0
plea	0	0.438	0	0.377	0	0.344	0	0
jellylens	0	0	0	0	0	0	0	0.273
gentle	0	0	0	0	0.485	0	0	0
displeased	0.453	0	0.352	0.273	0	0.516	0	0
marrow	0	0	0	0	0.078	0	0	0.367
pregnancy	0	0	0.164	0	0	0	0	0
deflation	0	0	0	0.297	0	0	0	0
assessment	0	0	0	0.172	0	0	0.234	0.594
callous	0.545	0	0.430	0	0	0	0	0
atone	0	0.359	0	0	0.197	0	0	0.438
mobile	0	0.344	0	0	0	0	0	0
cacophony	0.406	0	0.328	0	0	0	0	0
equality	0	0	0	0	0.394	0	0	0.727
blame	0.484	0	0.375	0	0	0	0	0
smuggler	0.485	0	0.531	0.625	0	0	0	0
spaniel	0	0	0	0	0.145	0	0	0.312
northeast	0	0	0	0.088	0	0	0	0
oasis	0	0.422	0	0	0.486	0	0	0.453
fabrication	0	0	0	0	0	0	0	0.250
dreams	0	0	0	0	0.559	0	0	0
janitor	0	0	0.289	0	0	0	0	0
guidebook	0	0	0	0	0	0	0	0.664
pieceofshit	0.810	0	0	0	0	0	0	0
protestant	0	0	0	0.359	0	0	0	0
nameless	0	0	0.148	0	0	0	0	0
insulation	0	0	0	0	0	0	0	0.453
outsider	0	0	0	0.413	0	0	0	0
iloveher	0	0	0	0	0.875	0	0	0
lawful	0	0	0	0	0	0	0	0.641
sweet	0	0.445	0	0	0.625	0	0.203	0.484
landslide	0	0	0	0.625	0	0.375	0	0
inadequate	0	0	0	0	0	0.484	0	0
infidel	0.470	0	0.602	0.594	0	0	0	0
yehey	0	0	0	0	0.486	0	0	0
vertigo	0	0	0	0.500	0	0	0	0
lastday	0	0	0	0	0	0.424	0	0
manifestation	0	0	0	0.531	0	0	0	0
litigate	0.359	0.500	0.352	0.312	0	0.344	0	0
virginity	0	0.531	0	0	0	0	0	0
nappy	0	0	0.484	0	0	0	0	0
punishment	0.547	0	0.391	0.656	0	0	0	0
glory	0	0.547	0	0	0.859	0	0	0.477
stint	0	0	0	0.359	0	0.156	0	0
despicable	0.828	0	0.734	0	0	0	0	0
standstill	0.125	0	0	0.250	0	0	0	0
agreed	0	0	0	0	0	0	0	0.648
ancestral	0	0	0	0	0	0	0	0.547
unforgettable	0	0	0	0	0.375	0	0	0
experiment	0	0.580	0	0	0	0	0.414	0
inefficient	0.203	0	0	0	0	0.391	0	0
gruesome	0	0	0.789	0	0	0	0	0
bargain	0	0	0	0	0	0	0	0.367
leap	0	0	0	0	0	0	0	0.414
diplomatic	0	0	0	0	0	0	0	0.680
fearing	0	0	0	0.808	0	0	0	0
stagnant	0	0	0	0	0	0.259	0	0
words	0.062	0	0	0	0	0	0	0
bombers	0	0	0	0.797	0	0	0	0
rage	0.911	0	0	0	0	0	0	0
herpesvirus	0	0	0.773	0	0	0	0	0
shell	0.234	0	0	0.172	0	0.045	0.211	0
trash	0	0	0.656	0	0	0.234	0	0
lying	0.408	0	0.531	0	0	0	0	0
unsteady	0	0	0	0.422	0	0	0	0
sledding	0	0	0	0	0.422	0	0	0
deportation	0.422	0	0	0.517	0	0.594	0	0
encomium	0	0	0	0	0	0	0	0.453
impart	0	0	0	0	0	0	0	0.445
relapse	0	0	0	0.516	0	0.530	0	0
organization	0	0.203	0	0	0.156	0	0.125	0.516
despairing	0	0	0	0.474	0	0.672	0	0
senseless	0.297	0	0.398	0.328	0	0.281	0.438	0
volunteers	0	0	0	0	0	0	0	0.570
glowing	0	0	0	0	0.729	0	0	0
falsehood	0.250	0	0	0	0	0	0	0.164
faults	0	0	0	0	0	0	0	0.227
overjoyed	0	0	0	0	0.909	0	0	0
thelife	0	0	0	0	0.578	0	0	0
dreading	0	0	0	0.641	0	0	0	0
retract	0.348	0	0	0	0	0	0	0
pollution	0	0	0.680	0	0	0	0	0
engaging	0	0	0	0	0.485	0	0	0.547
endeavor	0	0.586	0	0	0	0	0	0
mutilation	0.714	0	0.930	0.906	0	0.828	0	0
disingenuous	0	0	0.453	0	0	0	0	0
stressrelief	0	0	0	0	0.500	0	0	0
majestic	0	0.578	0	0	0.682	0	0.523	0.625
conflagration	0.561	0	0	0.609	0	0	0	0
finalized	0	0	0	0.234	0	0	0	0
carelessness	0.312	0	0.422	0	0	0	0	0
ruinous	0.825	0	0.578	0.625	0	0.698	0	0
moderator	0	0	0	0	0	0	0	0.492
hermit	0	0	0	0	0	0.296	0	0.305
nostalgic	0	0	0	0	0.439	0	0	0
blunder	0	0	0.336	0	0	0.219	0	0
backwater	0	0	0	0	0	0.255	0	0
rob	0.431	0	0.516	0.609	0	0.491	0	0
possibility	0	0.641	0	0	0	0	0	0
misconception	0.219	0	0.250	0.375	0	0	0	0
journalism	0	0	0	0	0	0	0	0.398
betray	0.625	0	0.516	0	0	0.594	0.602	0
hurting	0.712	0	0	0.672	0	0.625	0	0
unclean	0	0	0.586	0	0	0	0	0
launches	0	0	0	0.344	0	0	0	0
roadrage	0.906	0	0	0	0	0	0	0
depress	0	0	0	0.422	0	0.755	0	0
lovely	0	0.555	0	0	0.719	0.009	0.180	0.586
bury	0	0	0	0	0	0.781	0	0
revulsion	0.773	0	0.766	0.516	0	0	0	0
surly	0.412	0	0.383	0	0	0	0	0
school	0	0	0	0	0	0	0	0.531
microscope	0	0	0	0	0	0	0	0.367
charmed	0	0	0	0	0.546	0	0	0
flesh	0	0	0.352	0	0	0	0	0
conveyancing	0	0	0	0	0	0	0	0.438
locate	0	0	0	0.094	0	0	0	0
outdoors	0	0	0	0	0.250	0	0	0
repulsion	0	0	0.727	0.431	0	0	0	0
candid	0	0.422	0	0	0.281	0	0.281	0.531
competition	0	0.523	0	0.172	0	0	0	0
noose	0	0	0	0	0	0.391	0	0
kudos	0	0	0	0	0.515	0	0	0.414
corpse	0	0	0.883	0	0	0.750	0	0
nestle	0	0	0	0	0	0	0	0.367
trustee	0	0	0	0	0	0	0	0.734
merchant	0	0	0	0	0	0	0	0.242
pissesmeoff	0.812	0	0	0	0	0	0	0
promise	0	0	0	0	0.415	0	0	0.773
liar	0	0	0.539	0	0	0	0	0
prospect	0	0.719	0	0	0	0	0	0
continue	0	0.414	0	0	0	0	0	0.422
proceeding	0	0.492	0	0	0	0	0	0
applicant	0	0.602	0	0	0	0	0	0
damage	0.578	0	0.391	0	0	0.578	0	0
ghastly	0	0	0.625	0.836	0	0	0	0
advice	0	0	0	0	0	0	0	0.617
thoughtless	0.307	0	0.336	0	0	0	0	0
angst	0	0	0	0	0	0.598	0	0
eatingdisorders	0	0	0	0.578	0	0	0	0
gambling	0	0.586	0	0	0	0	0.445	0
housewife	0	0	0	0	0	0	0	0.508
coma	0	0	0	0.656	0	0.500	0	0
deserve	0.176	0.602	0	0	0	0	0	0.516
unworthy	0	0	0.375	0	0	0	0	0
thebest	0	0	0	0	0.766	0	0	0
wounded	0	0	0	0.592	0	0	0	0
forsake	0	0	0	0	0	0.621	0	0
aftermath	0.359	0	0.281	0.469	0	0.500	0	0
nausea	0	0	0.711	0.406	0	0	0	0
prostitute	0	0	0.586	0	0	0	0	0
shrapnel	0	0	0	0.688	0	0	0	0
flop	0	0	0.289	0	0	0.281	0	0
poaching	0.515	0	0.602	0.484	0	0.594	0	0
irate	0.844	0	0	0	0	0	0	0
faithless	0	0	0	0	0	0.609	0	0
frosty	0	0	0	0	0.174	0	0	0
efficient	0	0.398	0	0	0	0	0	0.594
wrongly	0.448	0	0	0.328	0	0.453	0	0
twitchy	0.287	0	0	0	0	0	0	0
lightning	0.189	0	0	0.594	0	0	0.594	0
quotes	0	0	0	0	0.294	0	0	0
count	0	0	0	0	0	0	0	0.430
cooperating	0	0	0	0	0	0	0	0.711
bounty	0	0.539	0	0	0.485	0	0	0.383
candles	0	0	0	0	0.250	0	0	0
abhorrence	0	0	0.742	0	0	0	0	0
opera	0.061	0.469	0	0.057	0.109	0.078	0.242	0.336
dumfound	0	0	0	0	0	0	0.758	0
convict	0.621	0	0.516	0.594	0	0.469	0	0
usurped	0.453	0	0	0.422	0	0	0	0
rod	0	0	0	0.172	0	0	0	0.320
helper	0	0	0	0	0	0	0	0.586
misty	0	0	0	0	0	0.234	0	0
cad	0.359	0	0.367	0	0	0	0	0
misplace	0.172	0	0.156	0	0	0	0	0
begun	0	0.516	0	0	0	0	0	0
endangered	0	0	0	0.656	0	0	0	0
pine	0	0	0	0	0	0.250	0	0
signature	0	0	0	0	0	0	0	0.477
rapt	0	0	0	0	0.273	0	0.438	0.414
ferocity	0.818	0	0	0	0	0	0	0
obvious	0	0	0	0	0	0	0	0.539
twitching	0.219	0	0	0	0	0	0	0
eternal	0	0	0	0	0.469	0	0	0
mishap	0	0	0.320	0.328	0	0.338	0.594	0
knuckles	0.439	0	0	0	0	0	0	0
cold	0	0	0	0	0	0.188	0	0
aspiration	0	0.648	0	0	0.485	0	0.391	0.633
gross	0	0	0.719	0	0	0	0	0
ambassador	0	0	0	0	0	0	0	0.664
faulty	0.375	0	0	0	0	0	0	0
rattlesnake	0	0	0	0.641	0	0	0	0
disapproval	0	0	0	0	0	0.469	0	0
mob	0.538	0	0	0.577	0	0	0	0
automatic	0	0	0	0	0	0	0	0.508
movies	0	0	0	0	0.393	0	0	0
onedge	0	0	0	0.359	0	0	0	0
unbridled	0.531	0.500	0	0.271	0	0	0.547	0
lender	0	0	0	0	0	0	0	0.430
reminiscing	0	0	0	0	0.456	0	0	0
busted	0.455	0	0	0.516	0	0	0	0
cautiously	0	0	0	0.188	0	0	0	0
leer	0	0	0.492	0	0	0	0	0
sensational	0	0	0	0	0.818	0	0	0
robber	0	0	0.492	0.516	0	0	0	0
uprising	0.531	0.680	0	0.545	0	0	0	0
wicked	0	0	0	0.625	0	0	0	0
intrusive	0.598	0	0.531	0.469	0	0	0.617	0
prepare	0	0.633	0	0	0	0	0	0
vigilant	0	0	0	0.319	0	0	0	0.594
nopoint	0.266	0	0	0	0	0	0	0
cutter	0	0	0	0.344	0	0	0	0
oblige	0	0	0	0	0	0	0	0.461
discrimination	0.606	0	0.664	0.391	0	0.578	0	0
sosweet	0	0	0	0	0.766	0	0	0
blue	0	0	0	0	0	0.400	0	0
parachute	0	0	0	0.344	0	0	0	0
disabled	0	0	0	0.406	0	0.672	0	0
brunt	0.500	0	0	0	0	0	0	0
synchronize	0	0.461	0	0	0.329	0	0.195	0.500
repellant	0	0	0.539	0.373	0	0	0	0
alarm	0	0	0	0.688	0	0	0.852	0
deed	0	0	0	0	0	0	0	0.531
unity	0	0	0	0	0	0	0	0.641
assuredly	0	0	0	0	0	0	0	0.648
screwed	0.588	0	0	0	0	0	0	0
disapointment	0.290	0	0	0	0	0	0	0
chirp	0	0	0	0	0.250	0	0	0
agitated	0.630	0	0	0	0	0	0	0
chairwoman	0	0	0	0	0	0	0	0.453
aphid	0	0	0.453	0	0	0	0	0
pry	0.266	0.469	0	0	0	0	0	0.195
crave	0	0.586	0	0	0	0	0	0
distracting	0.182	0.398	0	0	0	0	0	0
war	0	0	0	0.942	0	0	0	0
spook	0	0	0	0.673	0	0	0	0
gelatin	0	0	0.195	0	0	0	0	0
inhospitable	0	0	0	0	0	0.453	0	0
disgraceful	0.547	0	0.625	0	0	0	0	0
whiteness	0	0	0	0	0.188	0	0	0
dismissal	0.312	0	0.352	0.406	0	0.686	0.312	0
tasteless	0	0	0.422	0	0	0	0	0
stomped	0.557	0	0	0	0	0	0	0
spanking	0.636	0	0	0	0	0	0	0
rehabilitation	0	0.453	0	0	0	0	0	0
ribbon	0.047	0.328	0	0	0.212	0	0	0
messenger	0	0	0	0	0	0	0	0.391
treacherous	0.779	0	0.570	0.750	0	0	0	0
disdain	0.719	0	0.398	0	0	0	0	0
gentry	0	0	0	0	0	0	0	0.398
sir	0	0	0	0	0	0	0	0.445
fugitive	0.438	0	0.383	0.703	0	0.438	0	0.141
insight	0	0	0	0	0	0	0	0.562
countryman	0	0	0	0	0	0	0	0.484
toughness	0.492	0	0	0.400	0	0	0	0.430
redeemed	0	0	0	0	0.375	0	0	0
ultimatum	0.439	0	0	0.422	0	0	0	0
newjob	0	0	0	0.266	0	0	0	0
merry	0	0	0	0	0.727	0	0	0
emergency	0	0	0	0.719	0	0.641	0.828	0
vanished	0	0	0	0.562	0	0.695	0.727	0
scarce	0	0	0	0.327	0	0.422	0	0
jolly	0	0	0	0	0.891	0	0	0
comatose	0	0	0	0.575	0	0.562	0	0
nosun	0	0	0	0	0	0.255	0	0
wonderfully	0	0	0	0	0.844	0	0.344	0
cuddles	0	0	0	0	0.662	0	0	0
translation	0	0	0	0	0	0	0	0.391
hysterical	0.453	0	0	0.703	0	0	0	0
uncertain	0.152	0	0.352	0.172	0	0	0.633	0
perish	0	0	0	0.784	0	0.859	0	0
soil	0	0	0.312	0	0	0	0	0
fireman	0	0	0	0	0	0	0	0.625
firearms	0.547	0	0	0.600	0	0	0	0
deteriorate	0	0	0	0.641	0	0.625	0	0
lynch	0.690	0	0.766	0.719	0	0.773	0	0
manage	0	0	0	0	0	0	0	0.461
relieved	0	0	0	0	0.647	0	0	0
depreciated	0.297	0	0.312	0.297	0	0.460	0	0
prank	0	0	0	0	0	0	0.617	0
princess	0	0	0	0	0.469	0	0	0
mire	0	0	0.500	0	0	0	0	0
aggravated	0.703	0	0	0	0	0	0	0
travesty	0	0	0.531	0.562	0	0.688	0	0
ordination	0	0.414	0	0	0.234	0	0	0.562
devastated	0	0	0	0	0	0.912	0	0
agreement	0	0	0	0	0	0	0	0.727
haven	0	0	0	0	0	0	0	0.617
experienced	0	0	0	0	0	0	0	0.602
tan	0	0	0	0	0.141	0	0	0
blessing	0	0.578	0	0	0.844	0	0	0.625
incurable	0.379	0	0.508	0.797	0	0.703	0	0
mafia	0	0	0	0.734	0	0	0	0
complain	0.469	0	0	0	0	0.509	0	0
favoriteholiday	0	0	0	0	0.844	0	0	0
restlessness	0	0.570	0	0	0	0	0	0
escort	0	0	0	0	0	0	0	0.391
sux	0.456	0	0	0	0	0	0	0
fucksake	0.812	0	0	0	0	0	0	0
dontpanic	0	0	0	0.378	0	0	0	0
insult	0.603	0	0.393	0	0	0.484	0.539	0
outstanding	0	0	0	0	0.879	0	0	0
occasional	0	0	0	0	0	0	0.312	0
accurate	0	0	0	0	0	0	0	0.625
petroleum	0	0	0.219	0	0	0	0	0
reverend	0	0	0	0	0.377	0	0	0
bank	0	0	0	0	0	0	0	0.461
unification	0	0.477	0	0	0.348	0	0	0.734
sorcery	0	0.547	0	0.516	0	0	0.625	0
sobriety	0	0	0	0	0	0	0	0.586
angelic	0	0	0	0	0.688	0	0	0.586
weakly	0	0	0	0.406	0	0.544	0	0
badfeeling	0	0	0	0.516	0	0	0	0
encomiastic	0	0	0	0	0	0	0	0.383
admitted	0	0	0	0	0	0	0	0.461
wine	0	0	0	0	0.125	0	0	0
shitty	0	0	0	0	0	0.656	0	0
furnace	0.258	0	0	0	0	0	0	0
disrupting	0.500	0	0	0	0	0	0	0
possess	0	0.328	0	0	0.219	0	0	0.383
setback	0	0	0	0	0	0.297	0	0
symmetry	0	0	0	0	0.197	0	0	0.602
respect	0	0.438	0	0	0.500	0	0	0.750
confident	0	0	0	0.094	0.531	0	0	0.727
displeasure	0	0	0.406	0	0	0	0	0
collusion	0.432	0	0.555	0.312	0	0.469	0	0
gore	0.656	0	0.828	0.734	0	0.609	0	0
firstworldprobs	0.379	0	0	0	0	0	0	0
nervy	0	0	0	0.391	0	0	0	0
diplomacy	0	0.391	0	0	0	0	0	0.586
spirits	0	0.531	0	0	0.375	0	0.414	0
incontinence	0	0	0	0	0	0	0.391	0
detonation	0.781	0	0	0	0	0	0	0
greatfriends	0	0	0	0	0.688	0	0	0
worthy	0	0	0	0	0	0	0	0.643
oppression	0.603	0	0.656	0.688	0	0.812	0	0
bile	0.515	0	0.742	0	0	0	0	0
pus	0	0	0.773	0	0	0	0	0
unexplained	0	0.484	0	0	0	0.250	0	0
atpeace	0	0	0	0	0.727	0	0	0
gloom	0	0	0	0	0	0.625	0	0
unconstrained	0	0	0	0	0.424	0	0	0
snowfall	0	0	0	0	0.286	0	0	0
shank	0	0	0	0.328	0	0	0	0
selfish	0.469	0	0.453	0	0	0	0	0
vision	0	0.633	0	0	0	0	0	0
cyclone	0	0	0	0.688	0	0	0.648	0
gunpowder	0	0	0	0.562	0	0	0	0
harga	0	0	0	0	0	0	0	0.305
blitz	0	0	0	0	0	0	0.742	0
arghhhh	0.547	0	0	0	0	0	0	0
mentalhealth	0	0	0	0.375	0	0	0	0
brokenheart	0	0	0	0	0	0.792	0	0
salute	0	0	0	0	0.266	0	0	0.492
differences	0	0	0	0	0	0	0	0.375
exacerbation	0.531	0	0	0.516	0	0	0	0
slush	0	0	0.422	0	0	0	0.141	0
bequest	0	0	0	0	0	0	0	0.430
surety	0	0	0	0	0	0	0	0.617
expectant	0	0.789	0	0	0	0	0	0
buddy	0	0.336	0	0	0.427	0	0	0.555
sickness	0	0	0.680	0.594	0	0.828	0	0
lovelovelove	0	0	0	0	0.906	0	0	0
subscribe	0	0.406	0	0	0	0	0	0
chill	0	0	0	0	0.281	0	0	0
advocate	0	0	0	0	0	0	0	0.664
inspection	0	0	0	0.483	0	0	0	0
guidelines	0	0	0	0.062	0	0	0	0
frisky	0	0.414	0	0	0.422	0	0.375	0
retarded	0.364	0	0	0	0	0	0	0
convent	0	0	0	0	0	0	0	0.547
fuckyeah	0	0	0	0	0.703	0	0	0
serpent	0	0	0.570	0.638	0	0	0	0
ambulance	0	0	0	0.484	0	0	0	0.555
burke	0.364	0	0.312	0.359	0	0.234	0	0
indignant	0.641	0	0	0	0	0	0	0
twofaced	0.531	0	0	0	0	0	0	0
yeahhhh	0	0	0	0	0.803	0	0	0
persecute	0.734	0	0	0.672	0	0	0	0
voluptuous	0	0.484	0	0	0.344	0	0	0
annihilate	0.898	0	0	0.953	0	0	0	0
acrobat	0	0	0	0.266	0.162	0	0	0.258
surgery	0	0	0	0.578	0	0.344	0	0
armament	0.470	0	0	0.656	0	0	0	0
behemoth	0	0	0	0.439	0	0	0	0
inimitable	0	0	0	0	0	0	0	0.539
renovation	0	0.516	0	0	0.333	0	0	0
chubby	0	0	0	0	0	0	0	0.273
caries	0	0	0.445	0	0	0	0	0
wind	0	0	0	0	0.109	0	0	0
slaughtering	0.914	0	0.828	0.875	0	0.844	0.625	0
sabotage	0.727	0	0.609	0.703	0	0.484	0.719	0
sizzle	0.379	0	0	0	0	0	0	0
sonnet	0	0	0	0	0.438	0.094	0	0
contagiously	0	0	0	0	0	0	0	0.289
actionable	0.394	0	0.211	0	0	0	0	0
varicella	0	0	0.555	0.422	0	0.424	0	0
astonishingly	0	0	0	0	0	0	0.852	0
repugnant	0	0	0.820	0	0	0	0	0
strengthening	0	0	0	0	0.516	0	0	0.661
groan	0	0	0.320	0	0	0.545	0	0
unsurpassed	0	0.469	0	0.297	0.424	0	0	0.508
slash	0.571	0	0	0	0	0	0	0
humor	0	0	0	0	0.656	0	0	0
antagonistic	0.606	0	0.477	0	0	0	0	0
timidity	0	0.359	0	0.297	0	0	0	0
arbitration	0	0.477	0	0	0	0	0	0
shittest	0.760	0	0	0	0	0	0	0
bath	0	0	0	0	0.182	0	0	0
caution	0.145	0.516	0	0.328	0	0	0	0
affection	0	0	0	0	0.647	0	0	0.484
modify	0	0	0	0	0	0	0.352	0
wop	0.406	0	0	0	0	0	0	0
pound	0.481	0	0	0	0	0	0	0
malfeasance	0	0	0.641	0	0	0	0	0
nap	0	0	0	0	0.206	0	0	0
dumbbitch	0.841	0	0	0	0	0	0	0
withstand	0	0.414	0	0.197	0	0	0	0
reliable	0	0	0	0	0	0	0	0.703
defraud	0.424	0	0.516	0	0	0	0	0
profane	0.750	0	0	0	0	0	0	0
apocalypse	0	0	0	0.844	0	0	0	0
mirth	0	0	0	0	0.375	0	0	0
quivering	0	0	0	0.641	0	0	0	0
egregious	0.672	0	0.570	0	0	0	0	0
fang	0	0	0	0.516	0	0	0	0
manipulation	0.603	0	0	0.531	0	0	0	0
connoisseur	0	0	0	0	0.333	0	0	0.523
fitness	0	0	0	0	0.312	0	0	0
bluddy	0.562	0	0	0	0	0	0	0
illiterate	0	0	0.383	0	0	0	0	0
pho	0	0	0	0	0.212	0	0	0
gain	0	0.656	0	0	0.288	0	0	0.469
communication	0	0	0	0	0	0	0	0.625
intimacy	0	0	0	0.203	0	0	0	0
jubilee	0	0	0	0	0.742	0	0.602	0
correspondence	0	0.484	0	0	0	0	0	0
latrines	0	0	0.656	0	0	0	0	0
quicksilver	0	0	0	0	0	0	0.422	0
heartbreak	0	0	0	0	0	0.781	0	0
inefficiency	0	0	0.266	0	0	0.359	0	0
reporter	0	0	0	0	0	0	0	0.414
nobleman	0	0	0	0	0	0	0	0.516
salutary	0	0	0	0	0.465	0	0	0.523
weary	0	0	0	0	0	0.500	0	0
ware	0	0	0	0.198	0	0	0	0
apologize	0	0	0	0	0	0.370	0	0.477
thrift	0	0	0.164	0	0	0	0	0.227
tantalizing	0	0.703	0	0	0.572	0	0.547	0
cult	0	0	0	0.518	0	0	0	0
elimination	0.456	0	0.453	0.588	0	0.516	0	0
evacuate	0	0	0	0.578	0	0	0	0
badger	0.406	0	0	0	0	0	0	0
soscared	0	0	0	0.672	0	0	0	0
stab	0.844	0	0	0.672	0	0.688	0.695	0
casket	0	0	0	0.594	0	0.656	0	0
lunacy	0.574	0	0.602	0.625	0	0.438	0	0
furiously	0.927	0	0	0	0	0	0	0
auditions	0	0	0	0.266	0	0	0	0
firestorm	0.765	0	0	0	0	0	0	0
perceive	0	0	0	0	0	0	0	0.453
arghh	0.562	0	0	0	0	0	0	0
dupe	0.312	0	0	0	0	0	0	0
team	0	0	0	0	0	0	0	0.664
honest	0.087	0	0.055	0.047	0.303	0.062	0	0.844
indecency	0.424	0	0.641	0	0	0	0	0
provocation	0.625	0	0	0	0	0	0	0
barricade	0	0	0	0.375	0	0	0	0
planning	0	0.523	0	0	0	0	0	0.617
forcibly	0.591	0	0	0.700	0	0	0	0
preparedness	0	0.594	0	0	0	0	0	0
toxin	0	0	0	0.575	0	0	0	0
disaster	0.721	0	0.508	0.875	0	0.758	0.812	0
diligence	0	0	0	0	0	0	0	0.680
soannoyed	0.588	0	0	0	0	0	0	0
savagery	0.915	0	0	0.875	0	0	0	0
loom	0	0.516	0	0.328	0	0	0	0
tackled	0.530	0	0	0	0	0	0	0
meh	0	0	0	0	0	0.188	0	0
fingerscrossed	0	0	0	0.219	0	0	0	0
stomach	0	0	0.312	0	0	0	0	0
handicap	0	0	0	0	0	0.422	0	0
artwork	0	0	0	0	0.265	0	0	0
knell	0	0	0	0.344	0	0.275	0	0
dirty	0	0	0.727	0	0	0	0	0
older	0	0	0	0	0	0.250	0	0
bonanza	0	0	0	0	0.812	0	0	0
surreal	0	0	0	0	0.500	0	0	0
victor	0	0	0	0	0.667	0	0	0
time	0	0.516	0	0	0	0	0	0
amour	0	0.555	0	0	0.607	0	0	0.508
entertain	0	0	0	0	0.773	0	0	0
venting	0.516	0	0	0	0	0	0	0
subsidence	0	0	0	0	0	0.297	0	0
accountability	0	0	0	0	0	0	0	0.664
bedrock	0	0	0	0	0	0	0	0.617
daemon	0.641	0	0.516	0.625	0	0.391	0.484	0
deluxe	0	0	0	0	0	0	0	0.398
soar	0	0	0	0	0.531	0	0	0
refutation	0	0	0	0.391	0	0	0	0
eagle	0	0	0	0	0	0	0	0.453
deceit	0.484	0	0.617	0.594	0	0.562	0.586	0
praiseworthy	0	0.473	0	0	0.609	0	0.383	0.609
asshole	0.606	0	0.836	0	0	0	0	0
divergent	0	0	0	0	0	0	0.461	0
dgn	0	0	0	0	0	0	0	0.234
trick	0	0	0	0	0	0	0.625	0
labored	0	0	0	0	0	0.250	0	0
beating	0.849	0	0	0.609	0	0.652	0	0
juststop	0.537	0	0	0	0	0	0	0
